expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki,price_yen,original_price_yen,in_stock
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/017,イノセントオレンジ アニエス,（イノセントオレンジ アニエス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/017&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_017_2.png,ノーマルユニット,リリカルモナステリオ,マーメイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,なないち雲丹,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「クリスレイン」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)，【エネルギーブラスト】(3)]することで、あなたの山札を上から５枚見て、あなたの、(V)と(R)に同名がない、ユニットカードを１枚まで選び、(R)にコールし、山札をシャッフルする。【自】【(R)】：このユニットがグレード３以上にアタックした時、あなたのユニットを４枚選ぶ。４枚選んでいて、選ばれたユニットすべてがそれぞれ別名なら、そのバトル中、このユニットのパワー＋10000。,ありのままで体当たり、そんな姿が彼女の魅力。,"Innocent Orange, Annes","https://cardfight.fandom.com/wiki/Innocent_Orange,_Annes",VG-DZ-BT01,DZ-BT01/017,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/018,ダズルバブルパラダイス プレセア,（ダズルバブルパラダイス プレセア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/018&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_018.png,ノーマルユニット,リリカルモナステリオ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,ミズツ,【自】：このカードが手札から、(G)に置かれた時かライドデッキからライドする際に捨てられた時、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、１枚引く。【自】：このユニットが(R)に登場した時、このターンにあなたがペルソナライドしているなら、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、あなたのユニットを１枚選び、そのターン中、パワー＋5000し、リアガードを選んだなら、そのターン終了時、そのユニットを(R)から手札に戻す。,たーっぷり準備してきたんだから！目一杯遊ぶわよ！,"Dazzle Bubble Paradise, Precia","https://cardfight.fandom.com/wiki/Dazzle_Bubble_Paradise,_Precia",VG-DZ-BT01,DZ-BT01/018,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/019,再起の竜神王 ドラグヴェーダ,（サイキノリュウジンオウ ドラグヴェーダ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/019&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_019.png,トリガーユニット,ドラゴンエンパイア,プラズマドラゴン,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,タカヤマトシアキ,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－あなたのヴァンガードを１枚選び、【スタンド】させる！,挫ける心を踏破せよ。その先に求むる景色があろう。,,,,,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/020,怨恨の冥竜神 ゴルマギエルド,（エンコンノメイリュウシン ゴルマギエルド）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/020&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_020.png,トリガーユニット,ダークステイツ,アビスドラゴン,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,羽山晃平,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－このファイト中、あなたは『あなたのターン中、あなたのヴァンガードすべてのパワー＋10000/クリティカル＋１』を得る！,宿怨は既に刻まれた。闘え。汝等が血の絶えるまで。,"Hades Dragon Deity of Resentment, Gallmageheld","https://cardfight.fandom.com/wiki/Hades_Dragon_Deity_of_Resentment,_Gallmageheld",VG-DZ-BT01,DZ-BT01/020,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/021,無窮の星竜帝 エルドブレアス,（ムキュウノセイリュウテイ エルドブレアス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/021&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_021.png,トリガーユニット,ブラントゲート,スペースドラゴン,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,近藤途轍,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－そのターン中、あなたの前列のユニットすべてのパワーとクリティカルを２倍にする！(発動した時点でのパワーとクリティカルが２倍に増える),耀う恒星が指し示す。闇の中に、願う未来を。,"Star Dragon Deity of Infinitude, Eldobreath","https://cardfight.fandom.com/wiki/Star_Dragon_Deity_of_Infinitude,_Eldobreath",VG-DZ-BT01,DZ-BT01/021,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/022,栄典の光竜神 アマルティノア,（エイテンノコウリュウシン アマルティノア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/022&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_022.png,トリガーユニット,ケテルサンクチュアリ,コスモドラゴン,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,HMK84,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－そのターン中、あなたはリアガードがアタックしたバトルでもドライブチェックを行う！,新たな英雄の到来を、世界は待ち望んでいる。,"Light Dragon Deity of Honors, Amartinoa","https://cardfight.fandom.com/wiki/Light_Dragon_Deity_of_Honors,_Amartinoa",VGE-DZ-SS14,DZ-SS14/013,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/023,天恵の源竜王 ブレスファボール,（テンケイノゲンリュウオウ ブレスファボール）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/023&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_023.png,トリガーユニット,ストイケイア,ネイチャードラゴン,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,北熊,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－１枚引く！あなたのユニットを１枚選び、そのターン中、クリティカル＋１！あなたの前列のユニットすべてのパワー＋10000！あなたのダメージゾーンの枚数が相手以上なら、あなたのダメージゾーンから１枚選び、回復する！,受け入れ、享受せよ。それが自然と共に生きる道だ。,"Source Dragon Deity of Blessings, Blessfavor","https://cardfight.fandom.com/wiki/Source_Dragon_Deity_of_Blessings,_Blessfavor",VG-DZ-BT01,DZ-BT01/023,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/024,ファンタスティックフィニャーレ キャトリーナ,（ファンタスティックフィニャーレ キャトリーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/024&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_024.png,トリガーユニット,リリカルモナステリオ,ワービースト,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,たにはらなつき,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－このファイト中、あなたは『あなたのターン中、あなたのリアガードすべてのパワー＋10000』を得る！,みんな一緒に～！せーので！にゃーおっ♪,"Fantastic Fur-nale, Catrina","https://cardfight.fandom.com/wiki/Fantastic_Fur-nale,_Catrina",VG-DZ-BT01,DZ-BT01/024,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/025,焼尽の精霊王 ヴァルナート,（ショウジンノセイレイオウ ヴァルナート）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/025&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_025.png,トリガーユニット,-,エレメンタル,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,かわすみ,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－【スタンド】しているあなたのリアガードを１枚選び、そのターン中、『【自】【(R)】【ターン1回】：このユニットがアタックしたバトル終了時、このユニットを【スタンド】させる。』を与える。選ばなかったら、１枚引き、あなたの手札からユニットカードを１枚まで選び、(R)にコールする。,赤き炎は、総てを焼き尽くし再生させる。,"Spiritual King of Ignition, Valnout","https://cardfight.fandom.com/wiki/Spiritual_King_of_Ignition,_Valnout",VG-DZ-BT01,DZ-BT01/025,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/026,水界の精霊王 イドスファロ,（スイカイノセイレイオウ イドスファロ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/026&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_026.png,トリガーユニット,-,エレメンタル,グレード 0,パワー 5000,クリティカル 1,シールド 50000,ブースト,オーバートリガー＋100000000,スタンダード,ORR,かわすみ,（【超】はデッキに１枚だけ入れられる。トリガーで出たら、そのカードを除外し、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋１億！ドライブチェックで出たら、追加効果も発動！）追加効果－あなたのドロップから１枚選び、手札に加え、あなたのユニットを１枚選び、そのターン中、クリティカル＋１。,青き水は、総てを祓い清め新生させる。,"Spiritual King of Aquatics, Idosfaro","https://cardfight.fandom.com/wiki/Spiritual_King_of_Aquatics,_Idosfaro",VG-DZ-BT01,DZ-BT01/026,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/027,ストレイフコマンド・ドラゴン,（ストレイフコマンド・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/027&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_027.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RR,安達洋介,【自】：このユニットが手札から(R)に登場した時、あなたのヴァンガードが「トライアンフ・ドラゴン」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【自】【(R)】：このユニットがアタックした時、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、このユニットのパワー＋5000し、このコストで「トライアンフ・ドラゴン」を含むグレード３以上を【ソウルブラスト】したなら、さらにクリティカル＋１。,なんとしても、奴は此処で落としてみせる――！,Strafe Command Dragon,https://cardfight.fandom.com/wiki/Strafe_Command_Dragon,VG-DZ-BT01,DZ-BT01/027,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/028,インペイルホーン・ドラゴン,（インペイルホーン・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/028&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_028.png,ノーマルユニット,ドラゴンエンパイア,サンダードラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,ToMo,【永】【(R)】：このユニットがブーストしたバトル中、あなたのヴァンガードが「ヴァルガ」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】：このユニットが「ヴァルガ」を含むグレード３以上のヴァンガードをブーストした時、そのバトル中、このユニットのパワー＋2000し、そのバトル終了時、【コスト】[【ソウルブラスト】(1)，このユニットを退却させる]ことで、１枚引く。,爆ぜる魂は嵐を呼び、雷となって敵を貫く。,Impale Horn Dragon,https://cardfight.fandom.com/wiki/Impale_Horn_Dragon,VG-DZ-BT01,DZ-BT01/028,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/029,炎麗の舞姫 オルファ,（エンレイノマイヒメ オルファ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/029&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_029.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,mado*pen,【自】【(R)】【ターン1回】：このユニットがリアガードをブーストした時、このターンにあなたがペルソナライドしているなら、【コスト】[【カウンターブラスト】(1)]することで、あなたのユニットを１枚選び、そのターン中、『【自】【(V)/(R)】：このユニットがアタックしたバトル終了時、そのターン中、このユニットのクリティカル－２。』を与え、クリティカルを２になるまで増減させる。,あなたは、一度きりの好機を掴める器かしら。,"Dancing Princess of Elegant Flames, Olfa","https://cardfight.fandom.com/wiki/Dancing_Princess_of_Elegant_Flames,_Olfa",VG-DZ-BT01,DZ-BT01/029,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/030,砂塵の躍弾 グリニス,（サジンノヤクダン グリニス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/030&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_030.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,伊藤未生,【自】【(R)】【ターン1回】：あなたのメインフェイズに相手のリアガードが退却した時、あなたのヴァンガードが「ユージン」を含むグレード３以上なら、このユニットを【スタンド】させ、そのターン中、このユニットのパワー＋5000。【永】【(G)】：あなたのヴァンガードが「ユージン」を含むグレード３以上なら、このユニットのシールド＋5000。,獲物を狩り尽くしたら、街に戻って祝勝会よ！,"Springing Bullet of Dust Storm, Glynis","https://cardfight.fandom.com/wiki/Springing_Bullet_of_Dust_Storm,_Glynis",VG-DZ-BT01,DZ-BT01/030,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/031,スチームアーティスト ティリガン,（スチームアーティスト ティリガン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/031&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_031.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RR,BISAI,【自】：このユニットが(R)からソウルに置かれた時、あなたのヴァンガードが「オセラジェスト」を含むグレード３以上なら、【コスト】[このカードと別名を【ソウルブラスト】(2)]することで、１枚引く。【自】【(R)】：このユニットがアタックした時、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、このユニットのパワー＋5000。このコストで「オセラジェスト」を含むグレード３以上を【ソウルブラスト】したなら、＋5000ではなく＋15000。,時の歩みを、彩り飾るのが僕の生き甲斐でね。,"Steam Artist, Tilligan","https://cardfight.fandom.com/wiki/Steam_Artist,_Tilligan",VG-DZ-BT01,DZ-BT01/031,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/032,ダイアフルドール ぷろゔぃでんつぁ,（ダイアフルドール プロヴィデンツァ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/032&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_032.png,ノーマルユニット,ダークステイツ,ワーカロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,斯比,【自】【(R)】：このユニットがグレード３以上にアタックした時、あなたのヴァンガードが「ダイアフルドール」を含むグレード３以上なら、そのバトル中、このユニットのパワー＋10000。【自】【(R)】：このユニットがアタックしたバトル終了時、あなたのヴァンガードが「ダイアフルドール」を含むグレード３以上なら、【コスト】[【エネルギーブラスト】(3)，このユニットをバインドする]ことで、あなたのソウルから、このカードと別名の「ダイアフルドール」を含む〈ワーカロイド〉を１枚選び、(R)にコールする。,壊すのも、壊されるのも。総てはお父様の為に。,"Direful Doll, Provvidenza","https://cardfight.fandom.com/wiki/Direful_Doll,_Provvidenza",VG-DZ-BT01,DZ-BT01/032,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/033,デザイアデビル ゴージョー,（デザイアデビル ゴージョー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/033&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_033.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,樹人,【自】：このユニットが(R)からソウルに置かれた時、あなたのヴァンガードが「グリードン」を含むグレード３以上なら、【コスト】[【エネルギーブラスト】(3)]することで、このカードを手札に加える。【永】【(G)】：あなたのヴァンガードが「グリードン」を含むグレード３以上で、あなたのダメージゾーンが４枚以上なら、このユニットのシールド＋5000。,喰ってみな。喰えるもんならよ。,"Desire Devil, Goujou","https://cardfight.fandom.com/wiki/Desire_Devil,_Goujou",VG-DZ-BT01,DZ-BT01/033,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/034,レインボー・ブロワー,（レインボー・ブロワー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/034&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_034.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,つくねね,【起】【(R)】【ターン1回】：このターンにあなたがペルソナライドしているなら、【コスト】[【カウンターブラスト】(1)]することで、【ソウルチャージ】(1)。その後、あなたのソウルから１枚まで選び、(R)にコールし、そのターン中、このユニットのパワー＋10000。,吹きあがる七色の炎が、幻想世界を作り出す。,Rainbow Blower,https://cardfight.fandom.com/wiki/Rainbow_Blower,VG-DZ-BT01,DZ-BT01/034,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/035,スウィングバイ・ドラゴン,（スウィングバイ・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/035&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_035.png,ノーマルユニット,ブラントゲート,サイバードラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RR,なかざき冬,【自】：このユニットが手札から(R)に登場した時、あなたのヴァンガードが「アシュトルム」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【自】【前列の(R)】【ターン1回】：あなたの他のユニットがカードの能力で【スタンド】した時、【コスト】[【ソウルブラスト】(1)]することで、そのターン中、このユニットのパワー＋2000。このコストで「アシュトルム」を含むグレード３以上を【ソウルブラスト】したなら、このユニットを【スタンド】させる。,千載一遇。これに応えず、いつ応える。,Swingby Dragon,https://cardfight.fandom.com/wiki/Swingby_Dragon,VG-DZ-BT01,DZ-BT01/035,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/036,グラビディア・メドラー,（グラビディア・メドラー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/036&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_036.png,ノーマルユニット,ブラントゲート,エイリアン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,kutay,【永】【(R)/(G)】：あなたの、ドロップとオーダーゾーンに隕石カードが合計３枚以上なら、このユニットのパワー＋2000/シールド＋5000。(相手ターンも有効)【起】【(R)】【ターン1回】：【コスト】[【エネルギーブラスト】(3)]することで、あなたの手札から、あなたのヴァンガードのグレード以下の隕石カードを３枚まで選び、オーダーゾーンに置く。２枚以上置いたなら、１枚引いてよい。,引かれ合う力を以って、理想を叶えるのだ。,Gravidia Madler,https://cardfight.fandom.com/wiki/Gravidia_Madler,VG-DZ-BT01,DZ-BT01/036,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/037,星間減光を担う者,（セイカンゲンコウヲニナウモノ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/037&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_037.png,ノーマルユニット,ブラントゲート,サイバーフェアリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,雅,【自】【(R)】【ターン1回】：このユニットがリアガードをブーストした時、このターンにあなたがペルソナライドしているなら、【コスト】[【カウンターブラスト】(1)]することで、そのバトル中、相手は手札から、ブリッツオーダーをプレイできず、(G)にコールする際、２枚以上同時にコールしない限りコールできない。,抵抗しても良いけど。辛いだけだと思うよ。,Bearer of Interstellar Extinction,https://cardfight.fandom.com/wiki/Bearer_of_Interstellar_Extinction,VG-DZ-BT01,DZ-BT01/037,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/038,ブリッツカスタマーサポート クルディ,（ブリッツカスタマーサポート クルディ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/038&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_038.png,ノーマルユニット,ブラントゲート,ワービースト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,つくねね,【永】【(R)】：このユニットがブーストしたバトル中、あなたのヴァンガードが「ヴェルストラ」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】：このユニットが「ヴェルストラ」を含むグレード３以上のヴァンガードをブーストした時、【エネルギーチャージ】(1)。,彼女の神対応は、クレーマーすら笑顔にするとか。,"Blitz Customer Support, Kurde","https://cardfight.fandom.com/wiki/Blitz_Customer_Support,_Kurde",VG-DZ-BT01,DZ-BT01/038,,,
ブースターパック 【DZ-BT01】「運命大戦」 2024/02/09(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,260,DZ-BT01/039,ヴィライルコア・ドラゴン,（ヴィライルコア・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT01/039&expansion=260&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_039.png,ノーマルユニット,ケテルサンクチュアリ,コスモドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RR,DaisukeIzuka,【自】：バトルフェイズ以外にこのユニットが手札から(R)に登場した時、あなたのヴァンガードが「ザレヴサエル」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から５枚見て、グレード３以下のユニットカードを１枚まで選び、(R)にコールし、山札をシャッフルする。【自】【(R)】【ターン1回】：このユニットがアタックした時、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、このユニットのパワー＋5000。このコストで「ザレヴサエル」を含むグレード３以上を【ソウルブラスト】したなら、【カウンターチャージ】(1)か【エネルギーチャージ】(3)。,雄々しき竜の傍らに、歴戦の益荒男が立ち並ぶ。,Virile Core Dragon,https://cardfight.fandom.com/wiki/Virile_Core_Dragon,VG-DZ-BT01,DZ-BT01/039,,,
