Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-bt01-077,"DZ-BT01/077 Brave Bullet of Dust Storm, Conrad [C]","<p><strong>Brave Bullet of Dust Storm, Conrad</strong></p>
<p>Card Number: DZ-BT01/077</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/077,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_077.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-078,"DZ-BT01/078 Stealth Rogue of Sword Throwing, Kageichi [C]","<p><strong>Stealth Rogue of Sword Throwing, Kageichi</strong></p>
<p>Card Number: DZ-BT01/078</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/078,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_078.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-079,DZ-BT01/079 Boulder Axe Dragon [C],"<p><strong>Boulder Axe Dragon</strong></p>
<p>Card Number: DZ-BT01/079</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/079,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_079.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-080,"DZ-BT01/080 Roaring Flame Beast, Karaleor [C]","<p><strong>Roaring Flame Beast, Karaleor</strong></p>
<p>Card Number: DZ-BT01/080</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/080,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_080.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-081,DZ-BT01/081 Blazembar Dragon [C],"<p><strong>Blazembar Dragon</strong></p>
<p>Card Number: DZ-BT01/081</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/081,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_081.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-082,"DZ-BT01/082 Warrior Monk of Raging Flames, Koufu [C]","<p><strong>Warrior Monk of Raging Flames, Koufu</strong></p>
<p>Card Number: DZ-BT01/082</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/082,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_082.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-083,"DZ-BT01/083 Heated Blade, Ardart [C]","<p><strong>Heated Blade, Ardart</strong></p>
<p>Card Number: DZ-BT01/083</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/083,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_083.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-084,DZ-BT01/084 Special Order! Mountain Roast ~Breath of the Flame Dragon~ [C],"<p><strong>Special Order! Mountain Roast ~Breath of the Flame Dragon~</strong></p>
<p>Card Number: DZ-BT01/084</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/084,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_084.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-085,DZ-BT01/085 Bonds Between Humans and Dragons [C],"<p><strong>Bonds Between Humans and Dragons</strong></p>
<p>Card Number: DZ-BT01/085</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/085,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_085.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-086,"DZ-BT01/086 Desire Devil, Dokusen [C]","<p><strong>Desire Devil, Dokusen</strong></p>
<p>Card Number: DZ-BT01/086</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/086,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_086.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-087,"DZ-BT01/087 Steam Trimmer, Nebuchador [C]","<p><strong>Steam Trimmer, Nebuchador</strong></p>
<p>Card Number: DZ-BT01/087</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/087,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_087.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-088,"DZ-BT01/088 Direful Doll, Griselda [C]","<p><strong>Direful Doll, Griselda</strong></p>
<p>Card Number: DZ-BT01/088</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/088,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_088.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-089,DZ-BT01/089 Battle-hour Rupture Colossus [C],"<p><strong>Battle-hour Rupture Colossus</strong></p>
<p>Card Number: DZ-BT01/089</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/089,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_089.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-090,DZ-BT01/090 Full-pigment Dragon [C],"<p><strong>Full-pigment Dragon</strong></p>
<p>Card Number: DZ-BT01/090</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/090,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_090.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-091,"DZ-BT01/091 Direful Doll, Serenella [C]","<p><strong>Direful Doll, Serenella</strong></p>
<p>Card Number: DZ-BT01/091</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/091,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_091.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-092,"DZ-BT01/092 Direful Doll, Pelagia [C]","<p><strong>Direful Doll, Pelagia</strong></p>
<p>Card Number: DZ-BT01/092</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/092,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_092.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-093,DZ-BT01/093 Featuring Balancer [C],"<p><strong>Featuring Balancer</strong></p>
<p>Card Number: DZ-BT01/093</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/093,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_093.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-094,"DZ-BT01/094 Direful Doll, Tonia [C]","<p><strong>Direful Doll, Tonia</strong></p>
<p>Card Number: DZ-BT01/094</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/094,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_094.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-095,DZ-BT01/095 Affectionate Preparation [C],"<p><strong>Affectionate Preparation</strong></p>
<p>Card Number: DZ-BT01/095</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/095,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_095.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-096,DZ-BT01/096 Fancy Night Parade! [C],"<p><strong>Fancy Night Parade!</strong></p>
<p>Card Number: DZ-BT01/096</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/096,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_096.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-097,DZ-BT01/097 Gravidia Scheiner [C],"<p><strong>Gravidia Scheiner</strong></p>
<p>Card Number: DZ-BT01/097</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/097,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_097.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-098,DZ-BT01/098 Satellite Repairer [C],"<p><strong>Satellite Repairer</strong></p>
<p>Card Number: DZ-BT01/098</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/098,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_098.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-099,DZ-BT01/099 Zinger Razer [C],"<p><strong>Zinger Razer</strong></p>
<p>Card Number: DZ-BT01/099</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/099,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_099.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-100,"DZ-BT01/100 Compound Genius Girl, Maybie [C]","<p><strong>Compound Genius Girl, Maybie</strong></p>
<p>Card Number: DZ-BT01/100</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/100,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_100.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-101,"DZ-BT01/101 Blitz Head Researcher, Uber [C]","<p><strong>Blitz Head Researcher, Uber</strong></p>
<p>Card Number: DZ-BT01/101</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/101,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_101.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-102,"DZ-BT01/102 Blitz Megajet, Rebellio [C]","<p><strong>Blitz Megajet, Rebellio</strong></p>
<p>Card Number: DZ-BT01/102</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/102,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_102.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-103,"DZ-BT01/103 Blitz Kiloarm, Beistand [C]","<p><strong>Blitz Kiloarm, Beistand</strong></p>
<p>Card Number: DZ-BT01/103</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/103,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_103.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-104,"DZ-BT01/104 Blitz Best Programmer, Strazer [C]","<p><strong>Blitz Best Programmer, Strazer</strong></p>
<p>Card Number: DZ-BT01/104</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/104,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_104.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-105,"DZ-BT01/105 Blitz Chief Mechanic, Warton [C]","<p><strong>Blitz Chief Mechanic, Warton</strong></p>
<p>Card Number: DZ-BT01/105</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/105,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_105.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-106,DZ-BT01/106 Refueling Stand [C],"<p><strong>Refueling Stand</strong></p>
<p>Card Number: DZ-BT01/106</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/106,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_106.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-107,DZ-BT01/107 Sharpened Fighting Spirit [C],"<p><strong>Sharpened Fighting Spirit</strong></p>
<p>Card Number: DZ-BT01/107</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/107,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_107.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-108,"DZ-BT01/108 Armor Supply Vehicle, Preciosa [C]","<p><strong>Armor Supply Vehicle, Preciosa</strong></p>
<p>Card Number: DZ-BT01/108</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/108,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_108.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-109,"DZ-BT01/109 Knight of Calming Silence, Swithelm [C]","<p><strong>Knight of Calming Silence, Swithelm</strong></p>
<p>Card Number: DZ-BT01/109</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/109,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_109.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-110,DZ-BT01/110 Tolerance Wizard [C],"<p><strong>Tolerance Wizard</strong></p>
<p>Card Number: DZ-BT01/110</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/110,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_110.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-111,DZ-BT01/111 Prosperous Dragon [C],"<p><strong>Prosperous Dragon</strong></p>
<p>Card Number: DZ-BT01/111</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/111,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_111.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-112,"DZ-BT01/112 Knight of Great Advance, Ascensior [C]","<p><strong>Knight of Great Advance, Ascensior</strong></p>
<p>Card Number: DZ-BT01/112</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/112,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_112.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-113,DZ-BT01/113 Resurgent Dragon [C],"<p><strong>Resurgent Dragon</strong></p>
<p>Card Number: DZ-BT01/113</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/113,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_113.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-114,DZ-BT01/114 Guargaon [C],"<p><strong>Guargaon</strong></p>
<p>Card Number: DZ-BT01/114</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/114,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_114.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-115,DZ-BT01/115 Caring Sage [C],"<p><strong>Caring Sage</strong></p>
<p>Card Number: DZ-BT01/115</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/115,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_115.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-116,"DZ-BT01/116 Patrol of Gusts, Ventesta [C]","<p><strong>Patrol of Gusts, Ventesta</strong></p>
<p>Card Number: DZ-BT01/116</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/116,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_116.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-117,"DZ-BT01/117 Wings of Aspiration, Soel [C]","<p><strong>Wings of Aspiration, Soel</strong></p>
<p>Card Number: DZ-BT01/117</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/117,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_117.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-118,DZ-BT01/118 A Warrior's Rest [C],"<p><strong>A Warrior's Rest</strong></p>
<p>Card Number: DZ-BT01/118</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/118,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_118.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-119,DZ-BT01/119 Heavenly Bright [C],"<p><strong>Heavenly Bright</strong></p>
<p>Card Number: DZ-BT01/119</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/119,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_119.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt01-120,"DZ-BT01/120 Veleno Famiglia, Melial [C]","<p><strong>Veleno Famiglia, Melial</strong></p>
<p>Card Number: DZ-BT01/120</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, VG-DZ-BT, VG-DZ-BT01",true,Title,Default Title,,,,,DZ-BT01/120,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT01/dzbt01_120.png,1,false,kg,true,true,true,true,true,true,true,true,active
