set_code,set_name,set_url,card_no,name,jp_name,card_url,grade,nation,type,rarity
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/021,"Stealth Fiend, Foliage Marmie",忍妖フォリッジマーミー,"https://cardfight.fandom.com/wiki/Stealth_Fiend,_Foliage_Marmie",2,Dragon Empire,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/022,"Brawler, Feisty Dragon",喧嘩屋ファイスティ・ドラゴン,"https://cardfight.fandom.com/wiki/Brawler,_Feisty_Dragon",1,Dragon Empire,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/023,"Elegant Flames Sword Dance ""Sairei""",炎麗剣舞“祭禮”,https://cardfight.fandom.com/wiki/Elegant_Flames_Sword_Dance_%22Sairei%22,2,Dragon Empire,Blitz Order,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/024,Jazzy Juggler,ジャジィー・ジャグラー,https://cardfight.fandom.com/wiki/Jazzy_Juggler,3,Dark States,Persona Ride,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/025,"Imprisoned Fallen Angel, Saraqael",囚われの堕天使サラエル,"https://cardfight.fandom.com/wiki/Imprisoned_Fallen_Angel,_Saraqael_(D_Series)",2,Dark States,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/026,"Life-stealing Demonic Spearman, Margaras",奪命の魔槍士マルガラス,"https://cardfight.fandom.com/wiki/Life-stealing_Demonic_Spearman,_Margaras",2,Dark States,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/027,Mystery Creepy Artillery,Mystery Creepy Artillery,https://cardfight.fandom.com/wiki/Mystery_Creepy_Artillery,2,Dark States,Blitz Order,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/028,"Furious Claw Star-vader, Niobium",凶爪の星輝兵ニオブ,"https://cardfight.fandom.com/wiki/Furious_Claw_Star-vader,_Niobium_(D_Series)",2,Brandt Gate,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/029,"Prison Gate Star-vader, Palladium",獄門の星輝兵パラジウム,"https://cardfight.fandom.com/wiki/Prison_Gate_Star-vader,_Palladium_(D_Series)",1,Brandt Gate,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/030,"Putzen Schwestern, Mopy Wische",プッツェンシュヴェスタン モーピィ・ビッシェ,"https://cardfight.fandom.com/wiki/Putzen_Schwestern,_Mopy_Wische",1,Brandt Gate,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/031,Let's Go! Blitz Securities!,それいけ！ブリッツセキュリティズ！,https://cardfight.fandom.com/wiki/Let%27s_Go!_Blitz_Securities!,2,Brandt Gate,Blitz Order,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/032,"Knight of Soaring Force, Wiermund",翔勢の騎士ウェルムン,"https://cardfight.fandom.com/wiki/Knight_of_Soaring_Force,_Wiermund",2,Keter Sanctuary,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/033,"Hound Raiser, Tsukasa",閃迅僚団ツカサ,"https://cardfight.fandom.com/wiki/Hound_Raiser,_Tsukasa",2,Keter Sanctuary,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/034,Blaster Dark,ブラスター・ダーク,https://cardfight.fandom.com/wiki/Blaster_Dark_(Fighter_Icon),2,Keter Sanctuary,,RR+15thSP
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/035,"Black Sage, Charon",黒の賢者カロン,"https://cardfight.fandom.com/wiki/Black_Sage,_Charon_(Fighter_Icon)",1,Keter Sanctuary,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/036,Forefront Oriflamme,陣頭を誓いの戦旗,https://cardfight.fandom.com/wiki/Forefront_Oriflamme,2,Keter Sanctuary,Blitz Order,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/037,"Foliage Hunter, Sfrinze",樹海の狩人スーフリンゼ,"https://cardfight.fandom.com/wiki/Foliage_Hunter,_Sfrinze",2,Stoicheia,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/038,Vigorous Brave Shooter,雄勁のブレイブ・シューター,https://cardfight.fandom.com/wiki/Vigorous_Brave_Shooter,2,Stoicheia,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/039,"Argo Siren, Niocrute",蒼奏の歌姫ニオクリュート,"https://cardfight.fandom.com/wiki/Argo_Siren,_Niocrute",1,Stoicheia,,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/040,Insetti Omertà,蟲の掟,https://cardfight.fandom.com/wiki/Insetti_Omert%C3%A0,2,Stoicheia,Blitz Order,RR
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/041,"Heavy Sakura Stealth Rogue, Kazaki",重桜の忍鬼カザキ,"https://cardfight.fandom.com/wiki/Heavy_Sakura_Stealth_Rogue,_Kazaki",2,Dragon Empire,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/042,"Full-force Brawler, Gitsukou",渾身の喧嘩屋ギツコウ,"https://cardfight.fandom.com/wiki/Full-force_Brawler,_Gitsukou",1,Dragon Empire,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/043,"Dragritter, Sufyan",ドラグリッター スフヤーン,"https://cardfight.fandom.com/wiki/Dragritter,_Sufyan",1,Dragon Empire,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/044,"Dragritter, Raihana",ドラグリッター ライハーナ,"https://cardfight.fandom.com/wiki/Dragritter,_Raihana",1,Dragon Empire,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/045,Gnidall Haze Chimaera,グニダルヘイズ・キマイラ,https://cardfight.fandom.com/wiki/Gnidall_Haze_Chimaera,2,Dark States,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/046,Multidirectional Starer,マルチディレクショナル・ステアラー,https://cardfight.fandom.com/wiki/Multidirectional_Starer,2,Dark States,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/047,"Playful Smile, Macerie",玩弄の微笑マセリエ,"https://cardfight.fandom.com/wiki/Playful_Smile,_Macerie",1,Dark States,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/048,Timed Arrival Colossus,時機到来の時空巨兵,https://cardfight.fandom.com/wiki/Timed_Arrival_Colossus,1,Dark States,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/049,Inferno Ritual,万象統べし冥闇の獄焔,https://cardfight.fandom.com/wiki/Inferno_Ritual,2,Dark States,Normal Order,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/050,"Putzen Schwestern, Bruush Polier",プッツェンシュヴェスタン ブラーシュ・ポリーレ,"https://cardfight.fandom.com/wiki/Putzen_Schwestern,_Bruush_Polier",2,Brandt Gate,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/051,Frigid Swordbearer,フリジッド・ソードベアラー,https://cardfight.fandom.com/wiki/Frigid_Swordbearer,1,Brandt Gate,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/052,"Demon Claw Star-vader, Lanthanum",魔爪の星輝兵ランタン,"https://cardfight.fandom.com/wiki/Demon_Claw_Star-vader,_Lanthanum_(D_Series)",1,Brandt Gate,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/053,Break! Three Sisters of Cleaning!,休憩！お掃除三姉妹！,https://cardfight.fandom.com/wiki/Break!_Three_Sisters_of_Cleaning!,1,Brandt Gate,Set Order,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/054,"Dark Mage, Badhabh Caar",暗黒魔道士バイヴ・カー,"https://cardfight.fandom.com/wiki/Dark_Mage,_Badhabh_Caar_(D_Series)",3,Keter Sanctuary,Persona Ride,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/055,Valogaon,ゔぁろがおん,https://cardfight.fandom.com/wiki/Valogaon,3,Keter Sanctuary,Persona Ride,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/056,"Knight of Darkness, Rugos",暗闇の騎士ルゴス,"https://cardfight.fandom.com/wiki/Knight_of_Darkness,_Rugos_(D_Series)",2,Keter Sanctuary,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/057,"Dark Shield, Mac Lir",暗黒の盾マクリール,"https://cardfight.fandom.com/wiki/Dark_Shield,_Mac_Lir_(D_Series)",1,Keter Sanctuary,Sentinel,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/058,Estuary Assault,エチュアリー・アサルト,https://cardfight.fandom.com/wiki/Estuary_Assault,2,Stoicheia,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/059,Bachetraminer Dragon,バチメトラミナー・ドラゴン,https://cardfight.fandom.com/wiki/Bachetraminer_Dragon,2,Stoicheia,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/060,Graeme the Ghostie,お化けのぐれーむ,https://cardfight.fandom.com/wiki/Graeme_the_Ghostie,1,Stoicheia,,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/061,Flowers of Reminiscence,舞い咲うは万彩の花,https://cardfight.fandom.com/wiki/Flowers_of_Reminiscence,1,Stoicheia,Normal Order,R
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/062,Fulminate Edge Dragon,ファルミネイトエッジ・ドラゴン,https://cardfight.fandom.com/wiki/Fulminate_Edge_Dragon,3,Dragon Empire,Persona Ride,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/063,Tectonic Gravel Dragon,テクトニッグラベル・ドラゴン,https://cardfight.fandom.com/wiki/Tectonic_Gravel_Dragon,2,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/064,"Demonic Dragon Berserker, Ritekkai",魔竜戦鬼リテッカイ,"https://cardfight.fandom.com/wiki/Demonic_Dragon_Berserker,_Ritekkai",2,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/065,Adastfrac Dragon,アダストフラック・ドラゴン,https://cardfight.fandom.com/wiki/Adastfrac_Dragon,1,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/066,Cremate Vulse Dragon,クリメイトヴァルス・ドラゴン,https://cardfight.fandom.com/wiki/Cremate_Vulse_Dragon,1,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/067,Geologicramer Dragon,ジオロジクラマー・ドラゴン,https://cardfight.fandom.com/wiki/Geologicramer_Dragon,1,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/068,Fracdraft Dragon,フラクドラフト・ドラゴン,https://cardfight.fandom.com/wiki/Fracdraft_Dragon,1,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/069,"Brawler, Conflict Dragon",喧嘩屋コンフリクト・ドラゴン,"https://cardfight.fandom.com/wiki/Brawler,_Conflict_Dragon",1,Dragon Empire,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/070,"Demon of Aspiration, Amon",熱望の悪魔アモン,"https://cardfight.fandom.com/wiki/Demon_of_Aspiration,_Amon_(D_Series)",2,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/071,"Purgatory Battle Retainer, Alberich",魔獄闘臣アルヴェリッヒ,"https://cardfight.fandom.com/wiki/Purgatory_Battle_Retainer,_Alberich",2,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/072,Ratchet Passage Dracokid,ラチェットパセージ・ドラコキッド,https://cardfight.fandom.com/wiki/Ratchet_Passage_Dracokid,2,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/073,"Poet of Darkness, Amon",漆黒の詩人アモン,"https://cardfight.fandom.com/wiki/Poet_of_Darkness,_Amon_(D_Series)",1,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/074,"Steam Gunner, Pushti",スチームガンナー ピュシュティ,"https://cardfight.fandom.com/wiki/Steam_Gunner,_Pushti",1,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/075,Devaldam Lacerator,デヴァルダム・ラセレイター,https://cardfight.fandom.com/wiki/Devaldam_Lacerator,1,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/076,"Purgatory Thorn Retainer, Myrme",魔獄棘臣ミルメス,"https://cardfight.fandom.com/wiki/Purgatory_Thorn_Retainer,_Myrme",1,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/077,Vermillion Gatekeeper,ヴァーミリオン・ゲートキーパー,https://cardfight.fandom.com/wiki/Vermillion_Gatekeeper_(D_Series),0,Dark States,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/078,Breakup Dragon,ブレイクアップ・ドラゴン,https://cardfight.fandom.com/wiki/Breakup_Dragon,3,Brandt Gate,Persona Ride,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/079,Quiet Scientist,クワイエット・サイエンティスト,https://cardfight.fandom.com/wiki/Quiet_Scientist,2,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/080,"Strike Star-vader, Krypton",飛将の星輝兵クリプトン,"https://cardfight.fandom.com/wiki/Strike_Star-vader,_Krypton_(D_Series)",2,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/081,"Unrivaled Star-vader, Radon",無双の星輝兵ラドン,"https://cardfight.fandom.com/wiki/Unrivaled_Star-vader,_Radon_(D_Series)",2,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/082,"Hollow Twin Blades, Binary Star",虚ろの双刃バイナリスター,"https://cardfight.fandom.com/wiki/Hollow_Twin_Blades,_Binary_Star_(D_Series)",1,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/083,"Giant Tool Mechanic, Arjas",巨具整備士アージャス,"https://cardfight.fandom.com/wiki/Giant_Tool_Mechanic,_Arjas",1,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/084,"Mana Shot Star-vader, Neon",魔弾の星輝兵ネオン,"https://cardfight.fandom.com/wiki/Mana_Shot_Star-vader,_Neon_(D_Series)",1,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/085,"Earnest Star-vader, Selenium",真剣の星輝兵セレン,"https://cardfight.fandom.com/wiki/Earnest_Star-vader,_Selenium_(D_Series)",0,Brandt Gate,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/086,"Knight of Soaring Bright, Limoor",翔明の騎士リモール,"https://cardfight.fandom.com/wiki/Knight_of_Soaring_Bright,_Limoor",2,Keter Sanctuary,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/087,"Knight of Hades Arrow, Edaskele",冥矢の騎士エダスケーレ,"https://cardfight.fandom.com/wiki/Knight_of_Hades_Arrow,_Edaskele",2,Keter Sanctuary,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/088,"Soaring Vigil Angel, Palziel",翔看天使パルジエル,"https://cardfight.fandom.com/wiki/Soaring_Vigil_Angel,_Palziel",1,Keter Sanctuary,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/089,"Witch of Nostrum, Arianrhod",秘薬の魔女アリアンロッド,"https://cardfight.fandom.com/wiki/Witch_of_Nostrum,_Arianrhod_(D_Series)",1,Keter Sanctuary,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/090,Blaster Javelin,ブラスター・ジャベリン,https://cardfight.fandom.com/wiki/Blaster_Javelin_(Fighter_Icon),1,Keter Sanctuary,,C+15thSP
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/091,Rekgaon,れくがおん,https://cardfight.fandom.com/wiki/Rekgaon,1,Keter Sanctuary,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/092,Fullbau,フルバウ,https://cardfight.fandom.com/wiki/Fullbau_(Fighter_Icon),0,Keter Sanctuary,,C+15thSP
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/093,Grim Reaper,グリム・リーパー,https://cardfight.fandom.com/wiki/Grim_Reaper_(D_Series),0,Keter Sanctuary,Critical,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/094,Darkside Trumpeter,ダークサイド・トランペッター,https://cardfight.fandom.com/wiki/Darkside_Trumpeter_(D_Series),0,Keter Sanctuary,Critical,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/095,Howl Owl,ハウルオウル,https://cardfight.fandom.com/wiki/Howl_Owl_(D_Series),0,Keter Sanctuary,Draw,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/096,Abyss Healer,アビス・ヒーラー,https://cardfight.fandom.com/wiki/Abyss_Healer_(D_Series),0,Keter Sanctuary,Heal,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/097,Grosaria Bethes,グロザリア・ベイテス,https://cardfight.fandom.com/wiki/Grosaria_Bethes,3,Stoicheia,Persona Ride,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/098,"Tear Knight, Strophy",ティアーナイト ストロフィ,"https://cardfight.fandom.com/wiki/Tear_Knight,_Strophy",2,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/099,Lignigrowth Dragon,リグニグロース・ドラゴン,https://cardfight.fandom.com/wiki/Lignigrowth_Dragon,2,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/100,"Argo Siren, Asphaliya",蒼奏の歌姫アスファーリヤ,"https://cardfight.fandom.com/wiki/Argo_Siren,_Asphaliya",1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/101,"Argo Siren, Lipory",蒼奏の歌姫リポリィ,"https://cardfight.fandom.com/wiki/Argo_Siren,_Lipory",1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/102,Ricky the Ghostie,お化けのりっきー,https://cardfight.fandom.com/wiki/Ricky_the_Ghostie,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/103,Vernal Twig Dragon,バーナルトゥイーグ・ドラゴン,https://cardfight.fandom.com/wiki/Vernal_Twig_Dragon,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/104,"Megacolony Battler⁺ ""Type.A""",メガコロニー戦闘員⁺“Type.A”,https://cardfight.fandom.com/wiki/Megacolony_Battler%E2%81%BA_%22Type.A%22,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/PGS01,Dragonic Overlord,ドラゴニック・オーバーロード,https://cardfight.fandom.com/wiki/Dragonic_Overlord,3,Kagero,,PGS
